"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_Fe_9_50616494","OG0002532","Fe","Sobic.009G148700","Sbicolor_v3.1.1",9,50616494,50516494,50716494,50593089,50594805,"similar to Putative uncharacterized protein",4,6,0.833333333333333,0.3145,0.0914,0.457
"Sbicolor_v3.1.1_Fe_4_950061","OG0000993","Fe","Sobic.004G011700","Sbicolor_v3.1.1",4,950061,850061,1050061,962795,966975,"similar to Luminal-binding protein 2 precursor",4,7,0.857142857142857,0.3145,0.0783428571428571,0.454388571428571
"Sbicolor_v3.1.1_Fe_9_56440227","OG0000458","Fe","Sobic.009G221500","Sbicolor_v3.1.1",9,56440227,56340227,56540227,56464843,56469136,"similar to Phosphatidic acid phosphatase beta-like",4,7,0.857142857142857,0.3145,0.0783428571428571,0.454388571428571
"Sbicolor_v3.1.1_Fe_9_57811310","OG0000141","Fe","Sobic.009G239600","Sbicolor_v3.1.1",9,57811310,57711310,57911310,57747754,57750919,"",4,8,0.875,0.3145,0.06855,0.45243
"Gmax_Wm82.a2.v1_Fe_11_6485300","OG0000009","Fe","Glyma.11G088700","Gmax_Wm82.a2.v1",11,6485300,6285300,6975170,6701628,6706325,"PTHR31669:SF54 - PROTEIN FAR1-RELATED SEQUENCE 5 (1 of 3)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_12_34480040","OG0000761","Fe","Glyma.12G186800","Gmax_Wm82.a2.v1",12,34480040,34280040,34824826,34749304,34751194,"",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_12_35600329","OG0000367","Fe","Glyma.12G192500","Gmax_Wm82.a2.v1",12,35600329,35400329,36050035,35413195,35414604,"PTHR24361:SF306 - PROTEIN KINASE FAMILY PROTEIN-RELATED (1 of 1)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_17_2195337","OG0000059","Fe","Glyma.17G031600","Gmax_Wm82.a2.v1",17,2195337,1995337,2802324,2310290,2312686,"PTHR10641:SF203 - MYB DOMAIN PROTEIN 11-RELATED (1 of 4)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_1_47940391","OG0004474","Fe","Glyma.01G151200","Gmax_Wm82.a2.v1",1,47940391,47740391,49017017,48806742,48808202,"2.4.1.57 - Phosphatidylinositol alpha-mannosyltransferase / Phosphatidyl-myo-inositol alpha-mannosyltransferase (1 of 3)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_5_39845334","OG0000993","Fe","Glyma.05G219400","Gmax_Wm82.a2.v1",5,39845334,39645334,40045334,39891624,39895750,"K09490 - heat shock 70kDa protein 5 (HSPA5, BIP)  (1 of 4)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_5_39845334","OG0000993","Fe","Glyma.05G219600","Gmax_Wm82.a2.v1",5,39845334,39645334,40045334,39907980,39911966,"K09490 - heat shock 70kDa protein 5 (HSPA5, BIP)  (1 of 4)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_6_13439756","OG0000059","Fe","Glyma.06G160500","Gmax_Wm82.a2.v1",6,13439756,13239756,14047595,13248111,13249769,"PTHR10641:SF643 - MYB TRANSCRIPTION FACTOR-RELATED (1 of 3)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_6_50219418","OG0000009","Fe","Glyma.06G314300","Gmax_Wm82.a2.v1",6,50219418,50019418,50425266,50320996,50327153,"PTHR31669:SF26 - PROTEIN FAR-RED ELONGATED HYPOCOTYL 3 (1 of 2)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Gmax_Wm82.a2.v1_Fe_9_43759586","OG0004474","Fe","Glyma.09G216200","Gmax_Wm82.a2.v1",9,43759586,43559586,44206718,43954485,43956288,"2.4.1.57 - Phosphatidylinositol alpha-mannosyltransferase / Phosphatidyl-myo-inositol alpha-mannosyltransferase (1 of 3)",4,3,0.666666666666667,0.35634328358209,0.171641791044776,0.446268656716418
"Zmays_RefGen_V4_Fe_2_12960998","OG0000018","Fe","Zm00001d002446","Zmays_RefGen_V4",2,12960998,12860998,13060998,12874323,12877241,"(1 of 1497) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase",4,3,0.666666666666667,0.362647058823529,0.169960784313725,0.441898039215686
"Zmays_RefGen_V4_Fe_2_12960998","OG0001186","Fe","Zm00001d002450","Zmays_RefGen_V4",2,12960998,12860998,13060998,12952260,12954772,"(1 of 5) K02870 - large subunit ribosomal protein L12e (RP-L12e, RPL12)",4,3,0.666666666666667,0.362647058823529,0.169960784313725,0.441898039215686
"Zmays_RefGen_V4_Fe_6_28453276.3333333","OG0003704","Fe","Zm00001d035474","Zmays_RefGen_V4",6,28453276.3333333,28351596,28555030,28423443,28424771,"(1 of 3) PTHR32191:SF1 - TETRASPANIN-5-RELATED",4,3,0.666666666666667,0.362647058823529,0.169960784313725,0.441898039215686
"Zmays_RefGen_V4_Fe_8_164590110","OG0000074","Fe","Zm00001d011917","Zmays_RefGen_V4",8,164590110,164490081,164690751,164542655,164544125,"(1 of 3) PTHR10992//PTHR10992:SF795 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED",4,3,0.666666666666667,0.362647058823529,0.169960784313725,0.441898039215686
"Zmays_RefGen_V4_Fe_8_164590110","OG0004754","Fe","Zm00001d011920","Zmays_RefGen_V4",8,164590110,164490081,164690751,164595644,164600231,"(1 of 4) PTHR11227//PTHR11227:SF18 - WD-REPEAT PROTEIN INTERACTING WITH PHOSPHOINOSIDES  WIPI -RELATED // WD REPEAT DOMAIN PHOSPHOINOSITIDE-INTERACTING PROTEIN 3",4,3,0.666666666666667,0.362647058823529,0.169960784313725,0.441898039215686
"Athaliana_TAIR10_Fe_2_13837632","OG0000367","Fe","AT2G32510","Athaliana_TAIR10",2,13837632,13762632,13912764,13798821,13799939,"mitogen-activated protein kinase kinase kinase 17",4,3,0.666666666666667,0.364387096774194,0.169496774193548,0.440691612903226
"Athaliana_TAIR10_Fe_5_24460424","OG0000661","Fe","AT5G60920","Athaliana_TAIR10",5,24460424,24385424,24535424,24511196,24514129,"COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family",4,3,0.666666666666667,0.364387096774194,0.169496774193548,0.440691612903226
"Athaliana_TAIR10_Fe_5_9616327","OG0001142","Fe","AT5G27150","Athaliana_TAIR10",5,9616327,9541327,9691327,9553438,9557513,"Na+/H+ exchanger 1",4,3,0.666666666666667,0.364387096774194,0.169496774193548,0.440691612903226
"Gmax_Wm82.a2.v1_Fe_10_38681890","OG0001142","Fe","Glyma.10G158700","Gmax_Wm82.a2.v1",10,38681890,38481890,39914825,39254359,39260917,"PTHR10110:SF117 - SODIUM/HYDROGEN EXCHANGER 1-RELATED (1 of 7)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_10_38681890","OG0004754","Fe","Glyma.10G152500","Gmax_Wm82.a2.v1",10,38681890,38481890,39914825,38725865,38729474,"",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_13_15198737","OG0000594","Fe","Glyma.13G055400","Gmax_Wm82.a2.v1",13,15198737,14998737,15542401,15248277,15250317,"K18635 - protein SPIRAL1 and related proteins (SPR1)  (1 of 7)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_13_15198737","OG0000661","Fe","Glyma.13G053300","Gmax_Wm82.a2.v1",13,15198737,14998737,15542401,15064460,15069264,"PTHR31673:SF3 - COBRA-LIKE EXTRACELLULAR GLYCOSYL-PHOSPHATIDYL INOSITOL-ANCHORED FAMILY PROTEIN-RELATED (1 of 6)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_16_7742477","OG0004474","Fe","Glyma.16G075500","Gmax_Wm82.a2.v1",16,7742477,7542477,8260927,7615610,7617082,"PTHR12526:SF316 - UDP-GLYCOSYLTRANSFERASE FAMILY PROTEIN (1 of 4)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_18_47769672","OG0000035","Fe","Glyma.18G199200","Gmax_Wm82.a2.v1",18,47769672,47569672,48279383,47801168,47805243,"PF00069//PF00560//PF08263//PF13855 - Protein kinase domain (Pkinase)  // Leucine Rich Repeat (LRR_1)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)  (1 of 88)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_2_47640338","OG0000141","Fe","Glyma.02G300200","Gmax_Wm82.a2.v1",2,47640338,47440338,48124368,47673784,47674892,"PTHR11064//PTHR11064:SF45 - CCAAT-BINDING TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 9)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_7_7537962","OG0000599","Fe","Glyma.07G082000","Gmax_Wm82.a2.v1",7,7537962,7337962,8008508,7534011,7536705,"1.1.1.79 - Glyoxylate reductase (NADP(+)) (1 of 7)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Gmax_Wm82.a2.v1_Fe_7_7537962","OG0000599","Fe","Glyma.07G082100","Gmax_Wm82.a2.v1",7,7537962,7337962,8008508,7542529,7545653,"1.1.1.79 - Glyoxylate reductase (NADP(+)) (1 of 7)",4,4,0.75,0.35634328358209,0.128731343283582,0.437686567164179
"Zmays_RefGen_V4_Fe_6_166309294.5","OG0000367","Fe","Zm00001d038883","Zmays_RefGen_V4",6,166309294.5,166209215,166409425,166334798,166336207,"(1 of 43) 2.7.11.25 - Mitogen-activated protein kinase kinase kinase / MLTK",4,4,0.75,0.362647058823529,0.127470588235294,0.4334
"Zmays_RefGen_V4_Fe_6_166309294.5","OG0000367","Fe","Zm00001d038884","Zmays_RefGen_V4",6,166309294.5,166209215,166409425,166348689,166350140,"(1 of 43) 2.7.11.25 - Mitogen-activated protein kinase kinase kinase / MLTK",4,4,0.75,0.362647058823529,0.127470588235294,0.4334
"Zmays_RefGen_V4_Fe_6_166309294.5","OG0003344","Fe","Zm00001d038882","Zmays_RefGen_V4",6,166309294.5,166209215,166409425,166324613,166330458,"(1 of 2) PTHR22870:SF87 - REGULATOR OF CHROMOSOME CONDENSATION REPEAT-CONTAINING PROTEIN-RELATED",4,4,0.75,0.362647058823529,0.127470588235294,0.4334
"Zmays_RefGen_V4_Fe_7_179927303","OG0000789","Fe","Zm00001d022569","Zmays_RefGen_V4",7,179927303,179827303,180176922,180129805,180131184,"(1 of 4) PF07107 - Wound-induced protein WI12 (WI12)",4,4,0.75,0.362647058823529,0.127470588235294,0.4334
"Gmax_Wm82.a2.v1_Fe_17_4036342","OG0000059","Fe","Glyma.17G050500","Gmax_Wm82.a2.v1",17,4036342,3836342,4610927,3836046,3837793,"PTHR10641:SF459 - TRANSCRIPTION FACTOR TT2 (1 of 2)",4,5,0.8,0.35634328358209,0.102985074626866,0.432537313432836
"Gmax_Wm82.a2.v1_Fe_18_48602913","OG0000789","Fe","Glyma.18G209500","Gmax_Wm82.a2.v1",18,48602913,48402913,49718305,49448486,49449217,"PF07107 - Wound-induced protein WI12 (WI12)  (1 of 8)",4,5,0.8,0.35634328358209,0.102985074626866,0.432537313432836
"Gmax_Wm82.a2.v1_Fe_18_48602913","OG0003344","Fe","Glyma.18G210400","Gmax_Wm82.a2.v1",18,48602913,48402913,49718305,49623839,49631767,"PTHR22870:SF87 - REGULATOR OF CHROMOSOME CONDENSATION REPEAT-CONTAINING PROTEIN-RELATED (1 of 4)",4,5,0.8,0.35634328358209,0.102985074626866,0.432537313432836
"Gmax_Wm82.a2.v1_Fe_1_54771092","OG0000594","Fe","Glyma.01G221900","Gmax_Wm82.a2.v1",1,54771092,54571092,55204097,55091318,55092471,"K18635 - protein SPIRAL1 and related proteins (SPR1)  (1 of 7)",4,5,0.8,0.35634328358209,0.102985074626866,0.432537313432836
"Gmax_Wm82.a2.v1_Fe_20_41157701","OG0003704","Fe","Glyma.20G178700","Gmax_Wm82.a2.v1",20,41157701,40957701,42628286,41610864,41613154,"PTHR32191:SF1 - TETRASPANIN-5-RELATED (1 of 4)",4,5,0.8,0.35634328358209,0.102985074626866,0.432537313432836
"Gmax_Wm82.a2.v1_Fe_11_1579690","OG0000594","Fe","Glyma.11G021900","Gmax_Wm82.a2.v1",11,1579690,1379690,1920815,1555171,1556911,"K18635 - protein SPIRAL1 and related proteins (SPR1)  (1 of 7)",4,6,0.833333333333333,0.35634328358209,0.085820895522388,0.42910447761194
"Gmax_Wm82.a2.v1_Fe_3_38943417","OG0000141","Fe","Glyma.03G177700","Gmax_Wm82.a2.v1",3,38943417,38743417,39232520,39046772,39051158,"PTHR11064//PTHR11064:SF45 - CCAAT-BINDING TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 9)",4,6,0.833333333333333,0.35634328358209,0.085820895522388,0.42910447761194
