"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Cd_12_6371370","OG0000085","Cd","Glyma.12G079800","Gmax_Wm82.a2.v1",12,6371370,6171370,6571370,6254464,6256886,"PTHR10641//PTHR10641:SF506 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 2)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_15_7142327","OG0000113","Cd","Glyma.15G094200","Gmax_Wm82.a2.v1",15,7142327,6942327,7342327,7333261,7334062,"PF04398 - Protein of unknown function, DUF538 (DUF538)  (1 of 41)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_18_19100405","OG0000699","Cd","Glyma.18G133300","Gmax_Wm82.a2.v1",18,19100405,18900405,19446100,19011025,19013600,"PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 81)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_18_48699952","OG0000602","Cd","Glyma.18G204200","Gmax_Wm82.a2.v1",18,48699952,48499952,49077507,48697660,48700908,"PTHR18968:SF137 - PYRUVATE DECARBOXYLASE 2 (1 of 3)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_1_49603884","OG0000410","Cd","Glyma.01G159300","Gmax_Wm82.a2.v1",1,49603884,49403884,49803884,49727737,49729017,"PTHR27001:SF32 - INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 4 PROTEIN-RELATED (1 of 11)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_20_23499912","OG0000478","Cd","Glyma.20G068700","Gmax_Wm82.a2.v1",20,23499912,23299912,25004873,24419688,24421394,"PTHR24078:SF261 - DNAJ (HSP40) HOMOLOG, SUBFAMILY A, MEMBER 3A (1 of 14)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_2_8365353","OG0001257","Cd","Glyma.02G092700","Gmax_Wm82.a2.v1",2,8365353,8165353,8657165,8212624,8214637,"PTHR31992:SF26 - DOF ZINC FINGER PROTEIN DOF2.4 (1 of 2)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_2_97983","OG0000232","Cd","Glyma.02G002100","Gmax_Wm82.a2.v1",2,97983,1,297983,247328,250095,"PTHR23050 - CALCIUM BINDING PROTEIN (1 of 35)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_2_97983","OG0000564","Cd","Glyma.02G001500","Gmax_Wm82.a2.v1",2,97983,1,297983,175310,178604,"2.3.1.119 - Transferred entry: 1.1.1.330, 1.3.1.93, 2.3.1.199 and 4.2.1.134 (1 of 10)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_4_52138933","OG0003468","Cd","Glyma.04G257000","Gmax_Wm82.a2.v1",4,52138933,51938933,52338933,52314502,52328177,"PF02362//PF03467 - B3 DNA binding domain (B3)  // Smg-4/UPF3 family (Smg4_UPF3)  (1 of 1)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_5_29109248","OG0000085","Cd","Glyma.05G109200","Gmax_Wm82.a2.v1",5,29109248,28909248,29468362,28963565,28965736,"PTHR10641//PTHR10641:SF565 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 3)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_5_29109248","OG0000489","Cd","Glyma.05G110400","Gmax_Wm82.a2.v1",5,29109248,28909248,29468362,29264890,29268953,"PF07714//PF08263 - Protein tyrosine kinase (Pkinase_Tyr)  // Leucine rich repeat N-terminal domain (LRRNT_2)  (1 of 32)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_7_17239030","OG0002181","Cd","Glyma.07G144900","Gmax_Wm82.a2.v1",7,17239030,17039030,17439030,17286894,17288949,"PF05340 - Protein of unknown function (DUF740) (DUF740)  (1 of 13)",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_7_17239030","OG0010930","Cd","Glyma.07G144700","Gmax_Wm82.a2.v1",7,17239030,17039030,17439030,17231556,17235971,"",4,3,0.666666666666667,0.277270758122744,0.192727797833935,0.501092274368231
"Gmax_Wm82.a2.v1_Cd_13_10254066","OG0000059","Cd","Glyma.13G032200","Gmax_Wm82.a2.v1",13,10254066,10054066,10454066,10340143,10341938,"PTHR10641:SF547 - TRANSCRIPTION REPRESSOR MYB5 (1 of 2)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_13_27112106","OG0001085","Cd","Glyma.13G159600","Gmax_Wm82.a2.v1",13,27112106,26912106,27535661,27482929,27484304,"PTHR10891//PTHR10891:SF546 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_13_31775110","OG0000048","Cd","Glyma.13G202500","Gmax_Wm82.a2.v1",13,31775110,31575110,32096687,31619752,31630932,"",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_13_41044611","OG0000152","Cd","Glyma.13G313800","Gmax_Wm82.a2.v1",13,41044611,40844611,41244611,40919880,40920390,"PTHR11945:SF185 - AGAMOUS-LIKE MADS-BOX PROTEIN AGL62 (1 of 25)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_15_2987215","OG0001257","Cd","Glyma.15G039300","Gmax_Wm82.a2.v1",15,2987215,2787215,3187215,3099695,3101458,"PF02701 - Dof domain, zinc finger (zf-Dof)  (1 of 79)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_18_28375470","OG0011756","Cd","Glyma.18G151600","Gmax_Wm82.a2.v1",18,28375470,28175470,29780134,28410416,28412617,"PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 330)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_18_4105720","OG0000627","Cd","Glyma.18G045200","Gmax_Wm82.a2.v1",18,4105720,3905720,4305720,3917171,3918848,"",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_19_42249930","OG0000911","Cd","Glyma.19G160400","Gmax_Wm82.a2.v1",19,42249930,42049930,42449930,42123579,42125238,"PTHR23430:SF76 - HISTONE H2A VARIANT 1-RELATED (1 of 4)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_5_472701","OG0000414","Cd","Glyma.05G007000","Gmax_Wm82.a2.v1",5,472701,272701,688255,672089,673457,"PF07816 - Protein of unknown function (DUF1645) (DUF1645)  (1 of 26)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_5_939220","OG0000564","Cd","Glyma.05G011100","Gmax_Wm82.a2.v1",5,939220,739220,1155455,964837,968099,"PTHR31561:SF3 - 3-KETOACYL-COA SYNTHASE 11 (1 of 4)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_5_939220","OG0000707","Cd","Glyma.05G010300","Gmax_Wm82.a2.v1",5,939220,739220,1155455,898596,900947,"PTHR24071:SF7 - GTP-BINDING NUCLEAR PROTEIN RAN-2 (1 of 1)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_8_17754828","OG0001363","Cd","Glyma.08G217700","Gmax_Wm82.a2.v1",8,17754828,17554828,18003816,17671870,17673981,"",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_8_7473793","OG0000339","Cd","Glyma.08G095600","Gmax_Wm82.a2.v1",8,7473793,7273793,8083227,7278090,7282776,"PTHR24067//PTHR24067:SF137 - UBIQUITIN-CONJUGATING ENZYME E2 // SUBFAMILY NOT NAMED (1 of 2)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_9_36155150","OG0000491","Cd","Glyma.09G145700","Gmax_Wm82.a2.v1",9,36155150,35955150,36355150,36198328,36202365,"PTHR31960:SF5 - F-BOX PROTEIN PP2-A14 (1 of 4)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_9_36155150","OG0004042","Cd","Glyma.09G145800","Gmax_Wm82.a2.v1",9,36155150,35955150,36355150,36217713,36222851,"PTHR22844//PTHR22844:SF176 - F-BOX AND WD40 DOMAIN PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",4,4,0.75,0.277270758122744,0.144545848375451,0.491455884476534
"Gmax_Wm82.a2.v1_Cd_10_47178732","OG0010613","Cd","Glyma.10G241600","Gmax_Wm82.a2.v1",10,47178732,46978732,47544233,47017194,47020398,"PTHR10795:SF322 - SUBTILISIN SERINE PROTEASE-RELATED (1 of 5)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_10_50286357","OG0002319","Cd","Glyma.10G283800","Gmax_Wm82.a2.v1",10,50286357,50086357,50564853,50429673,50436778,"PTHR23504:SF36 - MAJOR FACILITATOR PROTEIN (1 of 4)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_11_26007535","OG0000221","Cd","Glyma.11G188200","Gmax_Wm82.a2.v1",11,26007535,25807535,26369302,26003369,26004079,"PF00847 - AP2 domain (AP2)  (1 of 354)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_11_32380552","OG0000287","Cd","Glyma.11G228300","Gmax_Wm82.a2.v1",11,32380552,32180552,33067999,32365729,32370854,"PTHR22950//PTHR22950:SF260 - AMINO ACID TRANSPORTER // SUBFAMILY NOT NAMED (1 of 4)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_11_32380552","OG0000478","Cd","Glyma.11G227200","Gmax_Wm82.a2.v1",11,32380552,32180552,33067999,32203703,32206171,"",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_11_32380552","OG0000565","Cd","Glyma.11G228000","Gmax_Wm82.a2.v1",11,32380552,32180552,33067999,32310610,32312178,"PTHR19139:SF90 - AQUAPORIN PIP1-5-RELATED (1 of 4)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_13_24748152","OG0000184","Cd","Glyma.13G138600","Gmax_Wm82.a2.v1",13,24748152,24548152,25410324,25113880,25115366,"K04551//K08770 - ubiquitin B (UBB)  // ubiquitin C (UBC)  (1 of 5)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_13_36991637","OG0000084","Cd","Glyma.13G274100","Gmax_Wm82.a2.v1",13,36991637,36791637,37727009,37556844,37559697,"PF00847 - AP2 domain (AP2)  (1 of 354)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_14_2344614","OG0000489","Cd","Glyma.14G033500","Gmax_Wm82.a2.v1",14,2344614,2144614,2566158,2436598,2441165,"PTHR27000:SF121 - LEUCINE-RICH REPEAT RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE BAM3 (1 of 4)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_14_45556262","OG0000478","Cd","Glyma.14G191700","Gmax_Wm82.a2.v1",14,45556262,45356262,45801787,45643471,45646096,"PTHR24078:SF261 - DNAJ (HSP40) HOMOLOG, SUBFAMILY A, MEMBER 3A (1 of 14)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_15_7645782","OG0001480","Cd","Glyma.15G102300","Gmax_Wm82.a2.v1",15,7645782,7445782,8088366,7994102,7996961,"PTHR33115:SF3 - ARM REPEAT SUPERFAMILY PROTEIN-RELATED (1 of 4)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_16_5519433","OG0000005","Cd","Glyma.16G060900","Gmax_Wm82.a2.v1",16,5519433,5319433,6245436,5961876,5962936,"PTHR31238:SF42 - GERMIN-LIKE PROTEIN SUBFAMILY 1 MEMBER 10-RELATED (1 of 24)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_16_5519433","OG0000005","Cd","Glyma.16G061300","Gmax_Wm82.a2.v1",16,5519433,5319433,6245436,5990715,5991771,"PTHR31238:SF42 - GERMIN-LIKE PROTEIN SUBFAMILY 1 MEMBER 10-RELATED (1 of 24)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_17_13875039","OG0001439","Cd","Glyma.17G161100","Gmax_Wm82.a2.v1",17,13875039,13675039,14277904,13998595,14003720,"",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_18_1733997","OG0000287","Cd","Glyma.18G029000","Gmax_Wm82.a2.v1",18,1733997,1533997,2322411,2189117,2194897,"PTHR22950//PTHR22950:SF260 - AMINO ACID TRANSPORTER // SUBFAMILY NOT NAMED (1 of 4)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_18_1733997","OG0001883","Cd","Glyma.18G020900","Gmax_Wm82.a2.v1",18,1733997,1533997,2322411,1529592,1536646,"",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_18_50411019","OG0000148","Cd","Glyma.18G216000","Gmax_Wm82.a2.v1",18,50411019,50211019,50651401,50303953,50307600,"",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_18_7524877","OG0000141","Cd","Glyma.18G077500","Gmax_Wm82.a2.v1",18,7524877,7324877,7724877,7356219,7358470,"K08065 - nuclear transcription Y subunit beta (NFYB)  (1 of 4)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_2_41350974","OG0000478","Cd","Glyma.02G224900","Gmax_Wm82.a2.v1",2,41350974,41150974,41550974,41237344,41240025,"PTHR24078:SF279 - DUPLICATED SANT DNA-BINDING DOMAIN-CONTAINING PROTEIN (1 of 13)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
"Gmax_Wm82.a2.v1_Cd_5_33774667","OG0000546","Cd","Glyma.05G149500","Gmax_Wm82.a2.v1",5,33774667,33574667,34399787,34369898,34373009,"K01426 - amidase (E3.5.1.4, amiE)  (1 of 2)",4,5,0.8,0.277270758122744,0.115636678700361,0.485674050541516
