"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Zmays_RefGen_V4_Co_4_243660248.5","OG0000332","Co","Zm00001d053926","Zmays_RefGen_V4",4,243660248.5,243560248,243760249,243692664,243693167,"(1 of 1) PTHR10891//PTHR10891:SF626 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED",4,1,0,0.335807692307692,0.531353846153846,0.531353846153846
"Zmays_RefGen_V4_Co_8_155245577","OG0002980","Co","Zm00001d011592","Zmays_RefGen_V4",8,155245577,155145577,155345577,155293349,155295780,"",4,1,0,0.335807692307692,0.531353846153846,0.531353846153846
"Zmays_RefGen_V4_Co_9_7295650","OG0000166","Co","Zm00001d044921","Zmays_RefGen_V4",9,7295650,7195650,7395650,7253981,7254973,"(1 of 7) 3.1.1.1//4.2.1.105 - Carboxylesterase / Procaine esterase // 2-hydroxyisoflavanone dehydratase",4,1,0,0.335807692307692,0.531353846153846,0.531353846153846
"Sbicolor_v3.1.1_Co_3_12889942","OG0000075","Co","Sobic.003G135400","Sbicolor_v3.1.1",3,12889942,12789942,12989942,12853073,12857181,"similar to Tubulin beta-2/beta-3 chain",4,1,0,0.341,0.5272,0.5272
"Sbicolor_v3.1.1_Co_9_56899565","OG0002980","Co","Sobic.009G229000","Sbicolor_v3.1.1",9,56899565,56799565,56999565,56970404,56972979,"similar to Os01g0676900 protein",4,1,0,0.341,0.5272,0.5272
"Gmax_Wm82.a2.v1_Co_11_15041772","OG0000226","Co","Glyma.11G161300","Gmax_Wm82.a2.v1",11,15041772,14841772,15241772,14868303,14871145,"K07198 - 5'-AMP-activated protein kinase, catalytic alpha subunit (PRKAA, AMPK)  (1 of 19)",4,3,0.666666666666667,0.259557142857143,0.197451428571429,0.513373714285714
"Gmax_Wm82.a2.v1_Co_11_15041772","OG0004669","Co","Glyma.11G161000","Gmax_Wm82.a2.v1",11,15041772,14841772,15241772,14851005,14851751,"",4,3,0.666666666666667,0.259557142857143,0.197451428571429,0.513373714285714
"Gmax_Wm82.a2.v1_Co_12_6896151","OG0000907","Co","Glyma.12G087200","Gmax_Wm82.a2.v1",12,6896151,6696151,7317570,7091681,7093748,"PTHR24296:SF7 - CYTOCHROME P450 94C1 (1 of 2)",4,3,0.666666666666667,0.259557142857143,0.197451428571429,0.513373714285714
"Gmax_Wm82.a2.v1_Co_4_1003029","OG0000566","Co","Glyma.04G014600","Gmax_Wm82.a2.v1",4,1003029,803029,1216502,1119108,1123175,"",4,3,0.666666666666667,0.259557142857143,0.197451428571429,0.513373714285714
"Gmax_Wm82.a2.v1_Co_7_17449401","OG0002095","Co","Glyma.07G148000","Gmax_Wm82.a2.v1",7,17449401,17249401,18200930,17799233,17800452,"3.2.1.3 - Glucan 1,4-alpha-glucosidase / Lysosomal alpha-glucosidase (1 of 12)",4,3,0.666666666666667,0.259557142857143,0.197451428571429,0.513373714285714
"Gmax_Wm82.a2.v1_Co_10_46455250","OG0000075","Co","Glyma.10G235100","Gmax_Wm82.a2.v1",10,46455250,46255250,46799379,46452974,46455556,"PTHR11588//PTHR11588:SF114 - TUBULIN // SUBFAMILY NOT NAMED (1 of 2)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_15_3039271","OG0000095","Co","Glyma.15G038700","Gmax_Wm82.a2.v1",15,3039271,2839271,3382673,3047171,3050221,"",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_15_4778258","OG0000332","Co","Glyma.15G065700","Gmax_Wm82.a2.v1",15,4778258,4578258,5144019,4999673,5000833,"PTHR10891//PTHR10891:SF585 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 6)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_17_2753360","OG0001277","Co","Glyma.17G036600","Gmax_Wm82.a2.v1",17,2753360,2553360,2953360,2675482,2681443,"2.3.1.45 - N-acetylneuraminate 7-O(or 9-O)-acetyltransferase (1 of 4)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_17_40065156","OG0000166","Co","Glyma.17G243700","Gmax_Wm82.a2.v1",17,40065156,39865156,40385759,39936372,39937828,"PTHR23024//PTHR23024:SF235 - MEMBER OF 'GDXG' FAMILY OF LIPOLYTIC ENZYMES // SUBFAMILY NOT NAMED (1 of 1)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_18_47769672","OG0002095","Co","Glyma.18G199300","Gmax_Wm82.a2.v1",18,47769672,47569672,48695551,47806284,47807595,"3.2.1.3 - Glucan 1,4-alpha-glucosidase / Lysosomal alpha-glucosidase (1 of 12)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_19_36017286","OG0000226","Co","Glyma.19G111300","Gmax_Wm82.a2.v1",19,36017286,35817286,36567010,36555752,36557117,"PTHR24347:SF215 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 20 (1 of 7)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_2_3826362","OG0000569","Co","Glyma.02G040500","Gmax_Wm82.a2.v1",2,3826362,3626362,4235869,3801485,3803983,"PTHR10177:SF234 - CYCLIN-D2-1 (1 of 4)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_2_3826362","OG0005915","Co","Glyma.02G045000","Gmax_Wm82.a2.v1",2,3826362,3626362,4235869,4151642,4155958,"PTHR13683:SF232 - ASPARTYL PROTEASE FAMILY PROTEIN (1 of 6)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_2_39753505","OG0000569","Co","Glyma.02G212400","Gmax_Wm82.a2.v1",2,39753505,39553505,40263716,39816629,39820574,"PTHR10177:SF213 - CYCLIN-D4-1-RELATED (1 of 5)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_2_44366819","OG0004775","Co","Glyma.02G255400","Gmax_Wm82.a2.v1",2,44366819,44166819,44934830,44231578,44233784,"PF07014 - Hs1pro-1 protein C-terminus (Hs1pro-1_C)  (1 of 4)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_4_2102753","OG0000075","Co","Glyma.04G023900","Gmax_Wm82.a2.v1",4,2102753,1902753,2477547,1919645,1923318,"PTHR11588//PTHR11588:SF118 - TUBULIN // SUBFAMILY NOT NAMED (1 of 4)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_5_12018","OG0000095","Co","Glyma.05G000900","Gmax_Wm82.a2.v1",5,12018,1,508102,82568,85890,"",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_8_14189486","OG0000249","Co","Glyma.08G178000","Gmax_Wm82.a2.v1",8,14189486,13989486,14389486,14251388,14252458,"PTHR31279:SF12 - PHI-1-LIKE PROTEIN (1 of 4)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_8_14189486","OG0001416","Co","Glyma.08G177900","Gmax_Wm82.a2.v1",8,14189486,13989486,14389486,14245679,14250482,"K14396 - polyadenylate-binding protein 2 (PABPN1, PABP2)  (1 of 6)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_8_9615129","OG0001416","Co","Glyma.08G133900","Gmax_Wm82.a2.v1",8,9615129,9415129,10423182,10273783,10278797,"K14396 - polyadenylate-binding protein 2 (PABPN1, PABP2)  (1 of 6)",4,4,0.75,0.259557142857143,0.148088571428571,0.503501142857143
"Gmax_Wm82.a2.v1_Co_10_47895539","OG0000596","Co","Glyma.10G257400","Gmax_Wm82.a2.v1",10,47895539,47695539,48389259,48381395,48384173,"PTHR16223:SF9 - TRANSCRIPTION FACTOR BHLH139-RELATED (1 of 8)",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_10_47895539","OG0000596","Co","Glyma.10G257500","Gmax_Wm82.a2.v1",10,47895539,47695539,48389259,48386988,48389180,"PTHR16223:SF9 - TRANSCRIPTION FACTOR BHLH139-RELATED (1 of 8)",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_14_4389238","OG0004775","Co","Glyma.14G061200","Gmax_Wm82.a2.v1",14,4389238,4189238,4995145,4954181,4955914,"PF07014 - Hs1pro-1 protein C-terminus (Hs1pro-1_C)  (1 of 4)",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_17_40722926","OG0000075","Co","Glyma.17G258300","Gmax_Wm82.a2.v1",17,40722926,40522926,41298767,41238004,41241016,"PTHR11588//PTHR11588:SF118 - TUBULIN // SUBFAMILY NOT NAMED (1 of 4)",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_17_40722926","OG0000086","Co","Glyma.17G252700","Gmax_Wm82.a2.v1",17,40722926,40522926,41298767,40688090,40693273,"2.1.1.141 - Jasmonate O-methyltransferase / Jasmonic acid carboxyl methyltransferase (1 of 2)",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_19_179420","OG0000095","Co","Glyma.19G000900","Gmax_Wm82.a2.v1",19,179420,1,390004,69366,73143,"PTHR11937//PTHR11937:SF218 - ACTIN // SUBFAMILY NOT NAMED (1 of 2)",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_19_40897792","OG0000095","Co","Glyma.19G147900","Gmax_Wm82.a2.v1",19,40897792,40697792,41402482,40859609,40862466,"PTHR11937//PTHR11937:SF210 - ACTIN // SUBFAMILY NOT NAMED (1 of 1)",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_5_40344471","OG0002980","Co","Glyma.05G229100","Gmax_Wm82.a2.v1",5,40344471,40144471,40681751,40676349,40678423,"",4,5,0.8,0.259557142857143,0.118470857142857,0.4975776
"Gmax_Wm82.a2.v1_Co_12_4570804","OG0000095","Co","Glyma.12G063400","Gmax_Wm82.a2.v1",12,4570804,4370804,5136219,4648141,4651679,"",4,6,0.833333333333333,0.259557142857143,0.0987257142857143,0.493628571428571
"Gmax_Wm82.a2.v1_Co_3_4265167","OG0000226","Co","Glyma.03G036900","Gmax_Wm82.a2.v1",3,4265167,4065167,5563378,4497651,4498973,"PF03822//PF07714 - NAF domain (NAF)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 1)",4,6,0.833333333333333,0.259557142857143,0.0987257142857143,0.493628571428571
"Gmax_Wm82.a2.v1_Co_3_4265167","OG0000226","Co","Glyma.03G037200","Gmax_Wm82.a2.v1",3,4265167,4065167,5563378,4558538,4560610,"PTHR24347:SF215 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 20 (1 of 7)",4,6,0.833333333333333,0.259557142857143,0.0987257142857143,0.493628571428571
"Gmax_Wm82.a2.v1_Co_3_4265167","OG0000899","Co","Glyma.03G040900","Gmax_Wm82.a2.v1",3,4265167,4065167,5563378,5164999,5166689,"PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED (1 of 13)",4,6,0.833333333333333,0.259557142857143,0.0987257142857143,0.493628571428571
"Gmax_Wm82.a2.v1_Co_9_49057956","OG0000226","Co","Glyma.09G277000","Gmax_Wm82.a2.v1",9,49057956,48857956,49343412,49243593,49247193,"",4,6,0.833333333333333,0.259557142857143,0.0987257142857143,0.493628571428571
"Gmax_Wm82.a2.v1_Co_14_2650759","OG0000379","Co","Glyma.14G040200","Gmax_Wm82.a2.v1",14,2650759,2450759,3631743,3012174,3018140,"PTHR24343:SF189 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 3 (1 of 2)",4,7,0.857142857142857,0.259557142857143,0.0846220408163265,0.490807836734694
"Gmax_Wm82.a2.v1_Co_16_2979888","OG0000775","Co","Glyma.16G032700","Gmax_Wm82.a2.v1",16,2979888,2779888,3179888,3094789,3099121,"PTHR27001:SF156 - PROTEIN KINASE FAMILY PROTEIN (1 of 5)",4,7,0.857142857142857,0.259557142857143,0.0846220408163265,0.490807836734694
"Gmax_Wm82.a2.v1_Co_3_45235000","OG0000332","Co","Glyma.03G259100","Gmax_Wm82.a2.v1",3,45235000,45035000,45435000,45339928,45343041,"",4,7,0.857142857142857,0.259557142857143,0.0846220408163265,0.490807836734694
"Gmax_Wm82.a2.v1_Co_4_48684098","OG0000095","Co","Glyma.04G215900","Gmax_Wm82.a2.v1",4,48684098,48484098,49300340,48716688,48719585,"PTHR11937//PTHR11937:SF247 - ACTIN // SUBFAMILY NOT NAMED (1 of 4)",4,7,0.857142857142857,0.259557142857143,0.0846220408163265,0.490807836734694
"Gmax_Wm82.a2.v1_Co_5_37501326","OG0000095","Co","Glyma.05G188800","Gmax_Wm82.a2.v1",5,37501326,37301326,38100941,37453030,37456246,"PTHR11937//PTHR11937:SF217 - ACTIN // SUBFAMILY NOT NAMED (1 of 2)",4,7,0.857142857142857,0.259557142857143,0.0846220408163265,0.490807836734694
"Gmax_Wm82.a2.v1_Co_8_2945281","OG0002980","Co","Glyma.08G036100","Gmax_Wm82.a2.v1",8,2945281,2745281,4026453,2845138,2847246,"",4,7,0.857142857142857,0.259557142857143,0.0846220408163265,0.490807836734694
"Gmax_Wm82.a2.v1_Co_15_10147936","OG0000075","Co","Glyma.15G132200","Gmax_Wm82.a2.v1",15,10147936,9947936,10975937,10614195,10617090,"PTHR11588:SF97 - TUBULIN BETA-4 CHAIN-RELATED (1 of 6)",4,8,0.875,0.259557142857143,0.0740442857142857,0.488692285714286
"Gmax_Wm82.a2.v1_Co_18_52533599","OG0000775","Co","Glyma.18G237100","Gmax_Wm82.a2.v1",18,52533599,52333599,52946624,52581527,52585352,"PTHR27001:SF156 - PROTEIN KINASE FAMILY PROTEIN (1 of 5)",4,8,0.875,0.259557142857143,0.0740442857142857,0.488692285714286
"Gmax_Wm82.a2.v1_Co_3_35349328","OG0000095","Co","Glyma.03G144800","Gmax_Wm82.a2.v1",3,35349328,35149328,36706727,36036252,36040785,"",4,8,0.875,0.259557142857143,0.0740442857142857,0.488692285714286
"Gmax_Wm82.a2.v1_Co_3_33284319","OG0000075","Co","Glyma.03G124400","Gmax_Wm82.a2.v1",3,33284319,33084319,34138840,33743790,33746784,"PTHR11588:SF106 - TUBULIN BETA-6 CHAIN (1 of 2)",4,9,0.888888888888889,0.259557142857143,0.0658171428571429,0.487046857142857
"Gmax_Wm82.a2.v1_Co_5_31756133","OG0000075","Co","Glyma.05G126100","Gmax_Wm82.a2.v1",5,31756133,31556133,31964881,31949858,31952777,"PTHR11588:SF97 - TUBULIN BETA-4 CHAIN-RELATED (1 of 6)",4,9,0.888888888888889,0.259557142857143,0.0658171428571429,0.487046857142857
"Gmax_Wm82.a2.v1_Co_5_38418875","OG0000075","Co","Glyma.05G207500","Gmax_Wm82.a2.v1",5,38418875,38218875,39387571,38969844,38973417,"PTHR11588//PTHR11588:SF124 - TUBULIN // SUBFAMILY NOT NAMED (1 of 2)",4,9,0.888888888888889,0.259557142857143,0.0658171428571429,0.487046857142857
"Gmax_Wm82.a2.v1_Co_16_29012976","OG0000086","Co","Glyma.16G134000","Gmax_Wm82.a2.v1",16,29012976,28812976,30020986,29070678,29075912,"2.1.1.274 - Salicylate carboxymethyltransferase / Salicylate O-methyltransferase (1 of 12)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_16_29012976","OG0000086","Co","Glyma.16G134100","Gmax_Wm82.a2.v1",16,29012976,28812976,30020986,29090179,29092541,"2.1.1.274 - Salicylate carboxymethyltransferase / Salicylate O-methyltransferase (1 of 12)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_16_29012976","OG0000086","Co","Glyma.16G134400","Gmax_Wm82.a2.v1",16,29012976,28812976,30020986,29109833,29112396,"2.1.1.273 - Benzoate O-methyltransferase (1 of 4)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_16_29012976","OG0000086","Co","Glyma.16G134500","Gmax_Wm82.a2.v1",16,29012976,28812976,30020986,29128092,29130458,"2.1.1.274 - Salicylate carboxymethyltransferase / Salicylate O-methyltransferase (1 of 12)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_16_29012976","OG0000086","Co","Glyma.16G134600","Gmax_Wm82.a2.v1",16,29012976,28812976,30020986,29146030,29148807,"2.1.1.273 - Benzoate O-methyltransferase (1 of 4)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_16_29012976","OG0000086","Co","Glyma.16G134700","Gmax_Wm82.a2.v1",16,29012976,28812976,30020986,29152068,29164660,"2.1.1.273 - Benzoate O-methyltransferase (1 of 4)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_6_3104699","OG0000166","Co","Glyma.06G038000","Gmax_Wm82.a2.v1",6,3104699,2904699,3675470,2908879,2910318,"PTHR23024:SF131 - CARBOXYLESTERASE 2-RELATED (1 of 4)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_6_3104699","OG0000596","Co","Glyma.06G045800","Gmax_Wm82.a2.v1",6,3104699,2904699,3675470,3478031,3479493,"PTHR16223:SF9 - TRANSCRIPTION FACTOR BHLH139-RELATED (1 of 8)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_7_5077891","OG0000775","Co","Glyma.07G066600","Gmax_Wm82.a2.v1",7,5077891,4877891,6228089,6000626,6003834,"PTHR27001:SF156 - PROTEIN KINASE FAMILY PROTEIN (1 of 5)",4,10,0.9,0.259557142857143,0.0592354285714286,0.485730514285714
"Gmax_Wm82.a2.v1_Co_2_5515231","OG0000095","Co","Glyma.02G091900","Gmax_Wm82.a2.v1",2,5515231,5315231,8422123,8146062,8149820,"PTHR11937//PTHR11937:SF255 - ACTIN // SUBFAMILY NOT NAMED (1 of 9)",4,12,0.916666666666667,0.259557142857143,0.0493628571428572,0.483756
"Gmax_Wm82.a2.v1_Co_4_9237204","OG0000249","Co","Glyma.04G100200","Gmax_Wm82.a2.v1",4,9237204,9037204,9439829,9187451,9188988,"PF04674 - Phosphate-induced protein 1 conserved region (Phi_1)  (1 of 22)",4,12,0.916666666666667,0.259557142857143,0.0493628571428572,0.483756
"Gmax_Wm82.a2.v1_Co_4_9237204","OG0000249","Co","Glyma.04G100300","Gmax_Wm82.a2.v1",4,9237204,9037204,9439829,9196679,9197994,"PTHR31279:SF3 - (PHI-1) PROTEIN, PUTATIVE-RELATED (1 of 7)",4,12,0.916666666666667,0.259557142857143,0.0493628571428572,0.483756
"Gmax_Wm82.a2.v1_Co_4_9237204","OG0000249","Co","Glyma.04G100400","Gmax_Wm82.a2.v1",4,9237204,9037204,9439829,9219564,9221412,"PTHR31279:SF3 - (PHI-1) PROTEIN, PUTATIVE-RELATED (1 of 7)",4,12,0.916666666666667,0.259557142857143,0.0493628571428572,0.483756
"Gmax_Wm82.a2.v1_Co_4_9237204","OG0004511","Co","Glyma.04G100600","Gmax_Wm82.a2.v1",4,9237204,9037204,9439829,9237872,9242799,"",4,12,0.916666666666667,0.259557142857143,0.0493628571428572,0.483756
"Gmax_Wm82.a2.v1_Co_18_53799032","OG0000095","Co","Glyma.18G290800","Gmax_Wm82.a2.v1",18,53799032,53599032,57966653,56972637,56976362,"PTHR11937//PTHR11937:SF255 - ACTIN // SUBFAMILY NOT NAMED (1 of 9)",4,14,0.928571428571429,0.259557142857143,0.0423110204081633,0.482345632653061
"Zmays_RefGen_V4_Co_10_4678167.11111111","OG0000907","Co","Zm00001d023400","Zmays_RefGen_V4",10,4678167.11111111,4575548,4780207,4731068,4733727,"(1 of 105) KOG0157 - Cytochrome P450 CYP4/CYP19/CYP26 subfamilies",4,2,0.5,0.335807692307692,0.265676923076923,0.478218461538462
"Zmays_RefGen_V4_Co_5_175219716.4","OG0000775","Co","Zm00001d016765","Zmays_RefGen_V4",5,175219716.4,175118284,175326413,175250082,175253741,"(1 of 1497) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase",4,2,0.5,0.335807692307692,0.265676923076923,0.478218461538462
"Zmays_RefGen_V4_Co_9_116261609.444444","OG0000566","Co","Zm00001d047042","Zmays_RefGen_V4",9,116261609.444444,116047582,116465559,116427744,116431320,"(1 of 2) PTHR31500//PTHR31500:SF17 - FAMILY NOT NAMED // AT HOOK MOTIF DNA-BINDING FAMILY PROTEIN",4,2,0.5,0.335807692307692,0.265676923076923,0.478218461538462
"Sbicolor_v3.1.1_Co_2_61910570","OG0000166","Co","Sobic.002G228500","Sbicolor_v3.1.1",2,61910570,61810570,62010570,61989164,61990531,"similar to Putative PrMC3",4,2,0.5,0.341,0.2636,0.47448
"Sbicolor_v3.1.1_Co_6_6658038","OG0005915","Co","Sobic.006G031300","Sbicolor_v3.1.1",6,6658038,6558038,6758038,6738643,6743790,"similar to H0209A05.1 protein",4,2,0.5,0.341,0.2636,0.47448
"Zmays_RefGen_V4_Co_4_201965647.583333","OG0000086","Co","Zm00001d052827","Zmays_RefGen_V4",4,201965647.583333,201859180,202087110,202042493,202044024,"(1 of 7) 2.1.1.277 - Anthranilate O-methyltransferase",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
"Zmays_RefGen_V4_Co_4_201965647.583333","OG0000086","Co","Zm00001d052828","Zmays_RefGen_V4",4,201965647.583333,201859180,202087110,202067147,202069672,"(1 of 7) 2.1.1.277 - Anthranilate O-methyltransferase",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
"Zmays_RefGen_V4_Co_4_201965647.583333","OG0000086","Co","Zm00001d052829","Zmays_RefGen_V4",4,201965647.583333,201859180,202087110,202072793,202074300,"(1 of 7) 2.1.1.277 - Anthranilate O-methyltransferase",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
"Zmays_RefGen_V4_Co_7_22574377","OG0000423","Co","Zm00001d019227","Zmays_RefGen_V4",7,22574377,22474377,22741894,22701284,22702105,"(1 of 2) PTHR11040:SF35 - ZINC TRANSPORTER 3-RELATED",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
"Zmays_RefGen_V4_Co_7_22574377","OG0000899","Co","Zm00001d019223","Zmays_RefGen_V4",7,22574377,22474377,22741894,22572622,22573621,"(1 of 2) PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
"Zmays_RefGen_V4_Co_7_5353929","OG0000379","Co","Zm00001d018799","Zmays_RefGen_V4",7,5353929,5253929,5453929,5403982,5408414,"(1 of 1497) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
"Zmays_RefGen_V4_Co_8_172324867","OG0002095","Co","Zm00001d012313","Zmays_RefGen_V4",8,172324867,172224867,172424867,172255204,172257134,"(1 of 2) 2.4.1.19 - Cyclomaltodextrin glucanotransferase / Cyclodextrin glycosyltransferase",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
"Zmays_RefGen_V4_Co_8_172324867","OG0004775","Co","Zm00001d012321","Zmays_RefGen_V4",8,172324867,172224867,172424867,172400471,172401895,"(1 of 2) PF07014//PF07231 - Hs1pro-1 protein C-terminus (Hs1pro-1_C) // Hs1pro-1 N-terminus (Hs1pro-1_N)",4,3,0.666666666666667,0.335807692307692,0.177117948717949,0.460506666666667
