"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_P_13_10310757","OG0001702","P","Glyma.13G034700","Gmax_Wm82.a2.v1",13,10310757,10110757,12455883,10825820,10830678,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_13_22551254","OG0000787","P","Glyma.13G110400","Gmax_Wm82.a2.v1",13,22551254,22351254,22751254,22397029,22397901,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_13_25210324","OG0000109","P","Glyma.13G140900","Gmax_Wm82.a2.v1",13,25210324,25010324,25444362,25344194,25348666,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_13_45404759","OG0002936","P","Glyma.13G371000","Gmax_Wm82.a2.v1",13,45404759,45204759,45674276,45626397,45631965,"PTHR31642:SF11 - SHIKIMATE O-HYDROXYCINNAMOYLTRANSFERASE (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_14_31326567","OG0002844","P","Glyma.14G147500","Gmax_Wm82.a2.v1",14,31326567,31126567,31526567,31445895,31447409,"PTHR31985:SF37 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF014 (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_14_46907158","OG0002761","P","Glyma.14G206100","Gmax_Wm82.a2.v1",14,46907158,46707158,47389207,47121840,47125184,"PTHR32370:SF17 - ROOT PHOTOTROPISM PROTEIN 2 (1 of 5)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_15_10702955","OG0008849","P","Glyma.15G131900","Gmax_Wm82.a2.v1",15,10702955,10502955,10902955,10592185,10596470,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_15_12038299","OG0006182","P","Glyma.15G148200","Gmax_Wm82.a2.v1",15,12038299,11838299,12238299,12189394,12197241,"K05931 - histone-arginine methyltransferase CARM1 [EC:2.1.1.125] (CARM1, PRMT4)  (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_15_12998745","OG0000048","P","Glyma.15G157100","Gmax_Wm82.a2.v1",15,12998745,12798745,13198745,13179217,13185603,"PTHR13301:SF63 - CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 4 [UDP-FORMING] (1 of 3)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_15_20800727","OG0007431","P","Glyma.15G191200","Gmax_Wm82.a2.v1",15,20800727,20600727,21000727,20628838,20636168,"PTHR13768:SF2 - GAMMA-SOLUBLE NSF ATTACHMENT PROTEIN (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_15_50721694","OG0000048","P","Glyma.15G275000","Gmax_Wm82.a2.v1",15,50721694,50521694,51822014,51338547,51347555,"PTHR13301//PTHR13301:SF61 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_15_6432541","OG0001919","P","Glyma.15G082900","Gmax_Wm82.a2.v1",15,6432541,6232541,6769730,6333075,6334762,"PF13837 - Myb/SANT-like DNA-binding domain (Myb_DNA-bind_4)  (1 of 71)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_16_30338142","OG0002430","P","Glyma.16G151300","Gmax_Wm82.a2.v1",16,30338142,30138142,31739639,31181365,31186281,"K09875 - aquaporin SIP (SIP)  (1 of 7)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_16_32603434","OG0000048","P","Glyma.16G165900","Gmax_Wm82.a2.v1",16,32603434,32403434,33901308,32487231,32496298,"2.4.1.29 - Cellulose synthase (GDP-forming) / GDP-glucose-cellulose glucosyltransferase (1 of 5)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_17_7649047","OG0002040","P","Glyma.17G097900","Gmax_Wm82.a2.v1",17,7649047,7449047,7849047,7706604,7711685,"PF03106 - WRKY DNA -binding domain (WRKY)  (1 of 185)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_17_9418936","OG0000103","P","Glyma.17G119400","Gmax_Wm82.a2.v1",17,9418936,9218936,9649414,9422086,9440192,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_18_12124655","OG0000328","P","Glyma.18G110300","Gmax_Wm82.a2.v1",18,12124655,11924655,13471328,12982060,12982284,"PF02519 - Auxin responsive protein (Auxin_inducible)  (1 of 252)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_18_14816843","OG0001309","P","Glyma.18G118500","Gmax_Wm82.a2.v1",18,14816843,14616843,15225363,14656664,14659710,"PTHR24326:SF176 - HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-13-RELATED (1 of 5)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_18_26486100","OG0008232","P","Glyma.18G149600","Gmax_Wm82.a2.v1",18,26486100,26286100,27101865,26866084,26870647,"PTHR19297//PTHR19297:SF112 - GLYCOSYLTRANSFERASE 14 FAMILY MEMBER // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_18_3706238","OG0000133","P","Glyma.18G042000","Gmax_Wm82.a2.v1",18,3706238,3506238,3906238,3550826,3552094,"PTHR11945:SF183 - AGAMOUS-LIKE MADS-BOX PROTEIN AGL80-RELATED (1 of 20)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_18_441123","OG0001049","P","Glyma.18G009700","Gmax_Wm82.a2.v1",18,441123,241123,781209,691244,695517,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_18_48229649","OG0000716","P","Glyma.18G201600","Gmax_Wm82.a2.v1",18,48229649,48029649,49042474,48163734,48168274,"PTHR24078:SF298 - HEAT SHOCK PROTEIN 40-LIKE (1 of 5)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_19_1432212","OG0000740","P","Glyma.19G016400","Gmax_Wm82.a2.v1",19,1432212,1232212,1832417,1631472,1639538,"K05658 - ATP-binding cassette, subfamily B (MDR/TAP), member 1 (ABCB1)  (1 of 39)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_19_35973307","OG0002430","P","Glyma.19G108400","Gmax_Wm82.a2.v1",19,35973307,35773307,36323951,36093430,36103823,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_19_39025216","OG0000815","P","Glyma.19G129200","Gmax_Wm82.a2.v1",19,39025216,38825216,39693124,38849033,38857190,"PTHR24349//PTHR24349:SF92 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_19_42180129","OG0001719","P","Glyma.19G159300","Gmax_Wm82.a2.v1",19,42180129,41980129,42380129,42009060,42011513,"PTHR23291//PTHR23291:SF41 - BAX INHIBITOR-RELATED // SUBFAMILY NOT NAMED (1 of 1)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_19_49921060","OG0002536","P","Glyma.19G252600","Gmax_Wm82.a2.v1",19,49921060,49721060,50121060,49806153,49812562,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_1_1234293","OG0001715","P","Glyma.01G015600","Gmax_Wm82.a2.v1",1,1234293,1034293,1544360,1522027,1527320,"K08488 - syntaxin 7 (STX7)  (1 of 6)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_1_36847726","OG0001835","P","Glyma.01G108000","Gmax_Wm82.a2.v1",1,36847726,36647726,37047726,36876801,36881550,"PTHR21290//PTHR21290:SF29 - SPHINGOMYELIN SYNTHETASE // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_1_51831198","OG0000815","P","Glyma.01G184300","Gmax_Wm82.a2.v1",1,51831198,51631198,52031198,51960446,51965923,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_1_53472972","OG0002819","P","Glyma.01G205900","Gmax_Wm82.a2.v1",1,53472972,53272972,53986562,53825998,53827692,"PTHR31403:SF2 - PHOSPHOLIPASE A1-IBETA2, CHLOROPLASTIC (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_20_35616323","OG0001750","P","Glyma.20G115500","Gmax_Wm82.a2.v1",20,35616323,35416323,35816323,35732477,35735054,"PTHR31561:SF5 - 3-KETOACYL-COA SYNTHASE 5-RELATED (1 of 3)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_20_38571066","OG0000902","P","Glyma.20G148600","Gmax_Wm82.a2.v1",20,38571066,38371066,38771066,38724008,38729068,"PTHR11200:SF174 - POLYPHOSPHATE 5'-PHOSPHATASE-RELATED (1 of 6)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_20_39116148","OG0000103","P","Glyma.20G151400","Gmax_Wm82.a2.v1",20,39116148,38916148,39316148,39014555,39023364,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_20_46832065","OG0012107","P","Glyma.20G234000","Gmax_Wm82.a2.v1",20,46832065,46632065,47032065,46670542,46676280,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_2_42826187","OG0001843","P","Glyma.02G241800","Gmax_Wm82.a2.v1",2,42826187,42626187,43026187,43022047,43025937,"PTHR10766//PTHR10766:SF58 - TRANSMEMBRANE 9 SUPERFAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 6)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_2_5543527","OG0002430","P","Glyma.02G069800","Gmax_Wm82.a2.v1",2,5543527,5343527,6188587,6136124,6140469,"K09875 - aquaporin SIP (SIP)  (1 of 7)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_2_9308478","OG0001968","P","Glyma.02G103600","Gmax_Wm82.a2.v1",2,9308478,9108478,10074820,9841746,9843168,"K02960 - small subunit ribosomal protein S16e (RP-S16e, RPS16)  (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_3_33671736","OG0001051","P","Glyma.03G122100","Gmax_Wm82.a2.v1",3,33671736,33471736,33871736,33475612,33481100,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_3_36789714","OG0000902","P","Glyma.03G156400","Gmax_Wm82.a2.v1",3,36789714,36589714,37159274,37149353,37154406,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_4_35367477","OG0000048","P","Glyma.04G153700","Gmax_Wm82.a2.v1",4,35367477,35167477,35967119,35198815,35203827,"PTHR13301//PTHR13301:SF28 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_4_41468715","OG0000460","P","Glyma.04G166000","Gmax_Wm82.a2.v1",4,41468715,41268715,41668715,41629380,41629919,"PTHR10811//PTHR10811:SF11 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_4_44120183","OG0006820","P","Glyma.04G176300","Gmax_Wm82.a2.v1",4,44120183,43920183,44329253,43920146,43922209,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_4_45898325","OG0002288","P","Glyma.04G187300","Gmax_Wm82.a2.v1",4,45898325,45698325,46098325,45788984,45791082,"PTHR10641//PTHR10641:SF466 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_4_47241037","OG0003176","P","Glyma.04G199700","Gmax_Wm82.a2.v1",4,47241037,47041037,47506720,47197472,47198944,"PTHR10627 - SCP160 (1 of 8)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_5_32596081","OG0001843","P","Glyma.05G136800","Gmax_Wm82.a2.v1",5,32596081,32396081,33089072,32926158,32931950,"PTHR10766//PTHR10766:SF58 - TRANSMEMBRANE 9 SUPERFAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 6)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_5_33887621","OG0001051","P","Glyma.05G149900","Gmax_Wm82.a2.v1",5,33887621,33687621,34399787,34389242,34393621,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_5_37595926","OG0005917","P","Glyma.05G190600","Gmax_Wm82.a2.v1",5,37595926,37395926,38100941,37635023,37636860,"PTHR12565:SF125 - TRANSCRIPTION FACTOR HEC3-RELATED (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_5_40934088","OG0001968","P","Glyma.05G241200","Gmax_Wm82.a2.v1",5,40934088,40734088,41914219,41615990,41617306,"K02960 - small subunit ribosomal protein S16e (RP-S16e, RPS16)  (1 of 4)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_6_11315475","OG0007851","P","Glyma.06G135600","Gmax_Wm82.a2.v1",6,11315475,11115475,11515475,11139650,11148407,"PTHR31741:SF6 - O-FUCOSYLTRANSFERASE-LIKE PROTEIN (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_6_16345219","OG0006820","P","Glyma.06G189000","Gmax_Wm82.a2.v1",6,16345219,16145219,16545219,16495099,16498107,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_6_16837448","OG0002040","P","Glyma.06G190800","Gmax_Wm82.a2.v1",6,16837448,16637448,17037448,16760534,16765691,"PTHR31429:SF1 - WRKY FAMILY TRANSCRIPTION FACTOR-RELATED (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_6_20991944","OG0000103","P","Glyma.06G213300","Gmax_Wm82.a2.v1",6,20991944,20791944,21806676,21548690,21565666,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_6_2122347","OG0000892","P","Glyma.06G028300","Gmax_Wm82.a2.v1",6,2122347,1922347,2825570,2204386,2205713,"PF00847 - AP2 domain (AP2)  (1 of 354)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_6_49792346","OG0000367","P","Glyma.06G307600","Gmax_Wm82.a2.v1",6,49792346,49592346,50143517,49630897,49632096,"PTHR24361:SF380 - MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 17-RELATED (1 of 3)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_6_5303094","OG0000048","P","Glyma.06G069600","Gmax_Wm82.a2.v1",6,5303094,5103094,5524457,5338316,5344365,"PTHR13301:SF33 - CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 1 [UDP-FORMING] (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_7_43750579","OG0000381","P","Glyma.07G263200","Gmax_Wm82.a2.v1",7,43750579,43550579,43950579,43756115,43762119,"K15601 - lysine-specific demethylase 3 [EC:1.14.11.-] (KDM3)  (1 of 12)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_7_5123258","OG0002536","P","Glyma.07G060400","Gmax_Wm82.a2.v1",7,5123258,4923258,5964249,5358317,5363410,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_8_17156410","OG0000955","P","Glyma.08G211200","Gmax_Wm82.a2.v1",8,17156410,16956410,17356410,17054160,17056622,"PF01918 - Alba (Alba)  (1 of 15)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_8_23116108","OG0003176","P","Glyma.08G258000","Gmax_Wm82.a2.v1",8,23116108,22916108,23539411,23210290,23212370,"PTHR10627 - SCP160 (1 of 8)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_8_40597410","OG0001297","P","Glyma.08G295600","Gmax_Wm82.a2.v1",8,40597410,40397410,41140261,41048009,41049443,"PTHR10438:SF278 - THIOREDOXIN H7-RELATED (1 of 8)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_8_41397580","OG0001309","P","Glyma.08G298400","Gmax_Wm82.a2.v1",8,41397580,41197580,41597580,41572017,41574488,"PTHR24326:SF176 - HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-13-RELATED (1 of 5)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_8_43537604","OG0006588","P","Glyma.08G315100","Gmax_Wm82.a2.v1",8,43537604,43337604,43767102,43503120,43511336,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_8_7142344","OG0001843","P","Glyma.08G092100","Gmax_Wm82.a2.v1",8,7142344,6942344,7342344,6956769,6962681,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_8_9700858","OG0001594","P","Glyma.08G124000","Gmax_Wm82.a2.v1",8,9700858,9500858,9900858,9519411,9525223,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_9_2342864","OG0001723","P","Glyma.09G030300","Gmax_Wm82.a2.v1",9,2342864,2142864,3040246,2504473,2510314,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_9_3313044","OG0001750","P","Glyma.09G043700","Gmax_Wm82.a2.v1",9,3313044,3113044,3791753,3722797,3723765,"PTHR31561:SF6 - 3-KETOACYL-COA SYNTHASE 20-RELATED (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_9_39137680","OG0000103","P","Glyma.09G167100","Gmax_Wm82.a2.v1",9,39137680,38937680,39337680,39114301,39121390,"PTHR22891//PTHR22891:SF34 - EUKARYOTIC TRANSLATION INITIATION FACTOR 2C // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_9_45410647","OG0000109","P","Glyma.09G229100","Gmax_Wm82.a2.v1",9,45410647,45210647,45966109,45312137,45314098,"",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_9_6075119","OG0000246","P","Glyma.09G068500","Gmax_Wm82.a2.v1",9,6075119,5875119,7233037,6937814,6941687,"PTHR12321:SF61 - PHD FINGER PROTEIN ALFIN-LIKE 5 (1 of 2)",3,1,0,0.342384090909091,0.394569545454545,0.394569545454545
"Gmax_Wm82.a2.v1_P_11_28000570","OG0002761","P","Glyma.11G200100","Gmax_Wm82.a2.v1",11,28000570,27800570,28200570,27880234,27881337,"PTHR32370:SF17 - ROOT PHOTOTROPISM PROTEIN 2 (1 of 5)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_11_28000570","OG0002761","P","Glyma.11G200200","Gmax_Wm82.a2.v1",11,28000570,27800570,28200570,27881440,27882667,"PTHR32370:SF17 - ROOT PHOTOTROPISM PROTEIN 2 (1 of 5)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_11_3866567","OG0000815","P","Glyma.11G058000","Gmax_Wm82.a2.v1",11,3866567,3666567,5075880,4370574,4376076,"PTHR24349//PTHR24349:SF115 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 6)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_11_3866567","OG0006138","P","Glyma.11G067300","Gmax_Wm82.a2.v1",11,3866567,3666567,5075880,5038254,5043697,"",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_11_5291557","OG0000363","P","Glyma.11G070800","Gmax_Wm82.a2.v1",11,5291557,5091557,5491557,5288501,5292009,"PTHR10286:SF13 - INORGANIC PYROPHOSPHATASE-LIKE PROTEIN (1 of 4)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_11_5291557","OG0002580","P","Glyma.11G069300","Gmax_Wm82.a2.v1",11,5291557,5091557,5491557,5211340,5217107,"",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_12_3465190","OG0000277","P","Glyma.12G049100","Gmax_Wm82.a2.v1",12,3465190,3265190,4354504,3528884,3530440,"PTHR22595//PTHR22595:SF61 - CHITINASE-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_12_3465190","OG0002516","P","Glyma.12G053500","Gmax_Wm82.a2.v1",12,3465190,3265190,4354504,3838105,3845992,"K11968 - ariadne-1 (ARIH1)  (1 of 7)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_13_14573926","OG0000594","P","Glyma.13G055400","Gmax_Wm82.a2.v1",13,14573926,14373926,15359673,15248277,15250317,"K18635 - protein SPIRAL1 and related proteins (SPR1)  (1 of 7)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_13_14573926","OG0000920","P","Glyma.13G051200","Gmax_Wm82.a2.v1",13,14573926,14373926,15359673,14765641,14767702,"K02912 - large subunit ribosomal protein L32e (RP-L32e, RPL32)  (1 of 8)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_13_1860543","OG0000050","P","Glyma.13G006000","Gmax_Wm82.a2.v1",13,1860543,1660543,2255850,1806384,1806878,"1.1.1.248 - Salutaridine reductase (NADPH) (1 of 1)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_13_1860543","OG0000762","P","Glyma.13G008000","Gmax_Wm82.a2.v1",13,1860543,1660543,2255850,2230682,2234063,"",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_13_30832375","OG0000048","P","Glyma.13G202500","Gmax_Wm82.a2.v1",13,30832375,30632375,33582909,31619752,31630932,"",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
"Gmax_Wm82.a2.v1_P_13_30832375","OG0001857","P","Glyma.13G205600","Gmax_Wm82.a2.v1",13,30832375,30632375,33582909,31983358,31987695,"PTHR24012:SF333 - POLYADENYLATE-BINDING PROTEIN RBP45B-RELATED (1 of 8)",3,2,0.5,0.342384090909091,0.197284772727273,0.355112590909091
