"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Se_13_26984211","OG0004247","Se","Glyma.13G155100","Gmax_Wm82.a2.v1",13,26984211,26784211,27501888,27037439,27041703,"PTHR23344:SF5 - GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE LIKE 6-RELATED (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_13_39651147","OG0002818","Se","Glyma.13G297100","Gmax_Wm82.a2.v1",13,39651147,39451147,39854218,39600226,39605930,"PTHR12741:SF14 - CALLOSE SYNTHASE 12 (1 of 3)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_13_474188","OG0001032","Se","Glyma.13G001500","Gmax_Wm82.a2.v1",13,474188,274188,826621,505134,508511,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_13_7767773","OG0001623","Se","Glyma.13G028400","Gmax_Wm82.a2.v1",13,7767773,7567773,8150480,7785409,7791241,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_14_2563187","OG0002385","Se","Glyma.14G032900","Gmax_Wm82.a2.v1",14,2563187,2363187,2798265,2393952,2399559,"PTHR31339:SF3 - GLYCOSIDE HYDROLASE FAMILY 28 PROTEIN / POLYGALACTURONASE (PECTINASE) FAMILY PROTEIN (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_14_41331537","OG0007659","Se","Glyma.14G166600","Gmax_Wm82.a2.v1",14,41331537,41131537,41619287,41176138,41178894,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_14_5128116","OG0000565","Se","Glyma.14G061500","Gmax_Wm82.a2.v1",14,5128116,4928116,5352747,4978299,4980309,"PTHR19139:SF169 - AQUAPORIN PIP1-4-RELATED (1 of 7)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_15_12632475","OG0000859","Se","Glyma.15G151000","Gmax_Wm82.a2.v1",15,12632475,12432475,13189645,12497113,12508050,"PTHR12526:SF348 - SUCROSE SYNTHASE 2 (1 of 3)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_15_13997498","OG0000042","Se","Glyma.15G163000","Gmax_Wm82.a2.v1",15,13997498,13797498,14483936,13975443,13975862,"PF14547 - Hydrophobic seed protein (Hydrophob_seed)  (1 of 36)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_15_16961359","OG0008342","Se","Glyma.15G177500","Gmax_Wm82.a2.v1",15,16961359,16761359,17161359,16858487,16869780,"PTHR23091:SF278 - ACYL-COA N-ACYLTRANSFERASES-LIKE PROTEIN (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_15_49362465","OG0000630","Se","Glyma.15G263400","Gmax_Wm82.a2.v1",15,49362465,49162465,50522907,49649271,49658032,"PTHR10926//PTHR10926:SF30 - CELL CYCLE CONTROL PROTEIN 50 // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_15_6885750","OG0000104","Se","Glyma.15G090200","Gmax_Wm82.a2.v1",15,6885750,6685750,7085750,6938882,6944456,"PTHR24221:SF204 - ABC TRANSPORTER B FAMILY MEMBER 7-RELATED (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_16_2428113","OG0008435","Se","Glyma.16G026000","Gmax_Wm82.a2.v1",16,2428113,2228113,2628113,2533608,2536343,"PF01535//PF13041//PF14432 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  // DYW family of nucleic acid deaminases (DYW_deaminase)  (1 of 113)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_16_32268115","OG0000688","Se","Glyma.16G163500","Gmax_Wm82.a2.v1",16,32268115,32068115,32468115,32257902,32260104,"PTHR11132//PTHR11132:SF73 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 7)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_16_4360492","OG0001680","Se","Glyma.16G046500","Gmax_Wm82.a2.v1",16,4360492,4160492,4560492,4427265,4428578,"K02978 - small subunit ribosomal protein S27e (RP-S27e, RPS27)  (1 of 5)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_16_4935328","OG0000137","Se","Glyma.16G052800","Gmax_Wm82.a2.v1",16,4935328,4735328,5135328,5106874,5107872,"PTHR10168:SF62 - GLUTAREDOXIN-C7-RELATED (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_16_86971","OG0000097","Se","Glyma.16G002400","Gmax_Wm82.a2.v1",16,86971,1,520041,127865,133700,"PTHR24057:SF3 - SHAGGY-RELATED PROTEIN KINASE DELTA-RELATED (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_17_2155046","OG0011829","Se","Glyma.17G028900","Gmax_Wm82.a2.v1",17,2155046,1955046,2360065,2140149,2144185,"PTHR22904:SF169 - RNA POLYMERASE II-ASSOCIATED PROTEIN 3 (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_17_26745329","OG0001032","Se","Glyma.17G191300","Gmax_Wm82.a2.v1",17,26745329,26545329,28116000,27170235,27175899,"PTHR31645:SF8 - METAL-NICOTIANAMINE TRANSPORTER YSL3 (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_17_37832083","OG0009123","Se","Glyma.17G225900","Gmax_Wm82.a2.v1",17,37832083,37632083,38032083,38011908,38012862,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_18_13116164","OG0000537","Se","Glyma.18G110500","Gmax_Wm82.a2.v1",18,13116164,12916164,13389230,13060060,13070455,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_18_15055730","OG0000318","Se","Glyma.18G129700","Gmax_Wm82.a2.v1",18,15055730,14855730,21565639,17683712,17692627,"PTHR11668//PTHR11668:SF257 - SERINE/THREONINE PROTEIN PHOSPHATASE // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_18_57473940","OG0000893","Se","Glyma.18G299900","Gmax_Wm82.a2.v1",18,57473940,57273940,57769092,57763913,57768976,"PTHR10108//PTHR10108:SF782 - METHYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_18_7035552","OG0002221","Se","Glyma.18G073000","Gmax_Wm82.a2.v1",18,7035552,6835552,8137230,6885662,6885793,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_19_180451","OG0002211","Se","Glyma.19G001200","Gmax_Wm82.a2.v1",19,180451,1,380451,92164,94339,"K03262 - translation initiation factor 5 (EIF5)  (1 of 5)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_19_26326378","OG0000020","Se","Glyma.19G073400","Gmax_Wm82.a2.v1",19,26326378,26126378,26526378,26265784,26267956,"PF00069//PF13947//PF14380 - Protein kinase domain (Pkinase)  // Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)  // Wall-associated receptor kinase C-terminal (WAK_assoc)  (1 of 6)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_19_42660617","OG0000051","Se","Glyma.19G165300","Gmax_Wm82.a2.v1",19,42660617,42460617,43193011,42610249,42612044,"PF04852 - Protein of unknown function (DUF640) (DUF640)  (1 of 25)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_19_46879327","OG0000396","Se","Glyma.19G221700","Gmax_Wm82.a2.v1",19,46879327,46679327,47436627,47349623,47354478,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_19_48040886","OG0001519","Se","Glyma.19G232100","Gmax_Wm82.a2.v1",19,48040886,47840886,48531596,48242546,48244493,"K02883 - large subunit ribosomal protein L18e (RP-L18e, RPL18)  (1 of 6)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_19_50522847","OG0000294","Se","Glyma.19G261300","Gmax_Wm82.a2.v1",19,50522847,50322847,50807336,50457092,50462814,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_20_10209786","OG0001112","Se","Glyma.20G050300","Gmax_Wm82.a2.v1",20,10209786,10009786,10409786,10226320,10241515,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_20_13655219","OG0001623","Se","Glyma.20G055900","Gmax_Wm82.a2.v1",20,13655219,13455219,14254701,13721322,13726650,"K00549 - 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (metE)  (1 of 6)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_20_2966077","OG0000698","Se","Glyma.20G027000","Gmax_Wm82.a2.v1",20,2966077,2766077,3376974,2984627,2986271,"PTHR34359:SF3 - CLAVATA3/ESR (CLE)-RELATED PROTEIN 10-RELATED (1 of 3)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_20_34278387","OG0006194","Se","Glyma.20G099500","Gmax_Wm82.a2.v1",20,34278387,34078387,34558343,34275736,34292214,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_20_42067854","OG0000698","Se","Glyma.20G185400","Gmax_Wm82.a2.v1",20,42067854,41867854,42394515,42379994,42380805,"PTHR34359:SF1 - CLAVATA3/ESR (CLE)-RELATED PROTEIN 11-RELATED (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_20_43337371","OG0002546","Se","Glyma.20G196700","Gmax_Wm82.a2.v1",20,43337371,43137371,43537371,43451373,43452431,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_2_1039940","OG0000097","Se","Glyma.02G009200","Gmax_Wm82.a2.v1",2,1039940,839940,1280587,903505,907892,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_2_11045403","OG0000698","Se","Glyma.02G115000","Gmax_Wm82.a2.v1",2,11045403,10845403,11245403,11156483,11156788,"PTHR34359:SF3 - CLAVATA3/ESR (CLE)-RELATED PROTEIN 10-RELATED (1 of 3)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_3_17796387","OG0007415","Se","Glyma.03G073000","Gmax_Wm82.a2.v1",3,17796387,17596387,17996387,17631539,17639579,"PF01985//PF09737 - CRS1 / YhbY (CRM) domain (CRS1_YhbY)  // De-etiolated protein 1 Det1 (Det1)  (1 of 1)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_3_3111469","OG0000646","Se","Glyma.03G026600","Gmax_Wm82.a2.v1",3,3111469,2911469,3313741,2917050,2918737,"PTHR33593:SF2 - F5O11.5 (1 of 6)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_3_35980956","OG0000260","Se","Glyma.03G146300","Gmax_Wm82.a2.v1",3,35980956,35780956,36180956,36161959,36166525,"PTHR10315:SF34 - E3 UBIQUITIN-PROTEIN LIGASE SINAT3-RELATED (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_3_36506727","OG0000730","Se","Glyma.03G148600","Gmax_Wm82.a2.v1",3,36506727,36306727,36711776,36431048,36432254,"K14490 - histidine-containing phosphotransfer peotein (AHP)  (1 of 19)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_3_38883631","OG0000591","Se","Glyma.03G179100","Gmax_Wm82.a2.v1",3,38883631,38683631,40262294,39138161,39140091,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_3_42471993","OG0000104","Se","Glyma.03G224100","Gmax_Wm82.a2.v1",3,42471993,42271993,42671993,42643290,42649228,"PTHR24221:SF205 - ABC TRANSPORTER B FAMILY MEMBER 11-RELATED (1 of 11)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_3_6477854","OG0002674","Se","Glyma.03G050000","Gmax_Wm82.a2.v1",3,6477854,6277854,6892130,6524808,6527713,"PF04398 - Protein of unknown function, DUF538 (DUF538)  (1 of 41)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_4_1547465","OG0000525","Se","Glyma.04G019500","Gmax_Wm82.a2.v1",4,1547465,1347465,2034955,1525860,1533999,"PTHR11709:SF90 - MULTI-COPPER OXIDASE TYPE I FAMILY PROTEIN-RELATED (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_4_16265430","OG0000009","Se","Glyma.04G124300","Gmax_Wm82.a2.v1",4,16265430,16065430,16465430,16092707,16099713,"PTHR31669:SF26 - PROTEIN FAR-RED ELONGATED HYPOCOTYL 3 (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_4_30764494","OG0000505","Se","Glyma.04G148500","Gmax_Wm82.a2.v1",4,30764494,30564494,31053371,30838240,30839398,"PTHR21596:SF25 - TRANSCRIPTION REGULATOR-LIKE-RELATED (1 of 10)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_4_32721691","OG0000873","Se","Glyma.04G149900","Gmax_Wm82.a2.v1",4,32721691,32521691,32921691,32603728,32617798,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_4_8557002","OG0001270","Se","Glyma.04G094000","Gmax_Wm82.a2.v1",4,8557002,8357002,9000333,8359193,8360588,"PTHR24078:SF259 - CHAPERONE DNAJ-DOMAIN CONTAINING PROTEIN (1 of 7)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_5_3542634","OG0003066","Se","Glyma.05G038100","Gmax_Wm82.a2.v1",5,3542634,3342634,3742634,3388905,3391023,"PTHR10093 - IRON-SULFUR CLUSTER ASSEMBLY ENZYME  NIFU HOMOLOG (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_5_38218558","OG0000150","Se","Glyma.05G197700","Gmax_Wm82.a2.v1",5,38218558,38018558,38496536,38187821,38191923,"PTHR24343:SF161 - SERINE/THREONINE-PROTEIN KINASE SRK2J (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_132390","OG0000009","Se","Glyma.06G002400","Gmax_Wm82.a2.v1",6,132390,1,332390,213165,218525,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_16070707","OG0000660","Se","Glyma.06G185900","Gmax_Wm82.a2.v1",6,16070707,15870707,16270707,16147447,16149550,"PTHR22844:SF159 - F3I6.5 PROTEIN (1 of 6)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_16484446","OG0004992","Se","Glyma.06G188400","Gmax_Wm82.a2.v1",6,16484446,16284446,17744428,16431680,16433460,"PTHR10641:SF649 - MYB TRANSCRIPTION FACTOR (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_29734583","OG0004014","Se","Glyma.06G223600","Gmax_Wm82.a2.v1",6,29734583,29534583,29934583,29638175,29641523,"PTHR20855:SF47 - EXPRESSED PROTEIN (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_47285107","OG0000306","Se","Glyma.06G285300","Gmax_Wm82.a2.v1",6,47285107,47085107,47668143,47392003,47395432,"PTHR24073:SF551 - RAS-RELATED PROTEIN RABA1I (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_4835287","OG0000097","Se","Glyma.06G064800","Gmax_Wm82.a2.v1",6,4835287,4635287,5035287,4928369,4933344,"K14502 - protein brassinosteroid insensitive 2 (BIN2)  (1 of 12)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_5729763","OG0010562","Se","Glyma.06G080300","Gmax_Wm82.a2.v1",6,5729763,5529763,6269381,6170065,6172699,"2.1.1.33 - tRNA (guanine(46)-N(7))-methyltransferase / tRNA guanine 7-methyltransferase (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_7_17116283","OG0000035","Se","Glyma.07G147800","Gmax_Wm82.a2.v1",7,17116283,16916283,17859075,17783634,17787402,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_7_190501","OG0005492","Se","Glyma.07G003700","Gmax_Wm82.a2.v1",7,190501,1,479004,281724,282948,"K02135 - F-type H+-transporting ATPase subunit epsilon (ATPeF1E, ATP5E, ATP15)  (1 of 1)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_7_984091","OG0000991","Se","Glyma.07G013400","Gmax_Wm82.a2.v1",7,984091,784091,1184091,1028243,1033837,"PTHR31042:SF24 - CORE-2/I-BRANCHING BETA-1,6-N-ACETYLGLUCOSAMINYLTRANSFERASE FAMILY PROTEIN (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_8_16138790","OG0002876","Se","Glyma.08G200700","Gmax_Wm82.a2.v1",8,16138790,15938790,16342890,16232246,16235957,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_11815924","OG0011516","Se","Glyma.09G089200","Gmax_Wm82.a2.v1",9,11815924,11615924,12015924,11822012,11827126,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_12676979","OG0000256","Se","Glyma.09G092500","Gmax_Wm82.a2.v1",9,12676979,12476979,13009350,12579053,12579481,"PTHR10641//PTHR10641:SF611 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_29294436","OG0000804","Se","Glyma.09G121500","Gmax_Wm82.a2.v1",9,29294436,29094436,29776509,29210678,29213260,"PTHR24115:SF405 - ATP BINDING MICROTUBULE MOTOR FAMILY PROTEIN (1 of 6)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_33673597","OG0008011","Se","Glyma.09G134600","Gmax_Wm82.a2.v1",9,33673597,33473597,33873597,33499220,33503041,"PTHR31896:SF4 - BAHD ACYLTRANSFERASE DCR (1 of 2)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_36992592","OG0002568","Se","Glyma.09G149200","Gmax_Wm82.a2.v1",9,36992592,36792592,37192592,36886005,36888169,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_41193209","OG0000320","Se","Glyma.09G188600","Gmax_Wm82.a2.v1",9,41193209,40993209,41393209,41310448,41312248,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_42719437","OG0001046","Se","Glyma.09G214300","Gmax_Wm82.a2.v1",9,42719437,42519437,44067396,43763681,43767779,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_49714992","OG0001083","Se","Glyma.09G280200","Gmax_Wm82.a2.v1",9,49714992,49514992,49914992,49543195,49547299,"",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_9_8172547","OG0006517","Se","Glyma.09G076200","Gmax_Wm82.a2.v1",9,8172547,7972547,8403275,8313447,8315864,"PTHR31707:SF39 - PECTINESTERASE/PECTINESTERASE INHIBITOR 12-RELATED (1 of 5)",3,1,0,0.348764705882353,0.390741176470588,0.390741176470588
"Gmax_Wm82.a2.v1_Se_6_48361459","OG0001707","Se","Glyma.06G299300","Gmax_Wm82.a2.v1",6,48361459,48161459,48823934,48784796,48786545,"PTHR10641:SF586 - MYB TRANSCRIPTION FACTOR-RELATED (1 of 5)",4,2,0.5,0.478,0.2088,0.37584
"Sbicolor_v3.1.1_Se_2_70461333","OG0001707","Se","Sobic.002G337800","Sbicolor_v3.1.1",2,70461333,70361333,70561333,70511999,70514411,"similar to Myb protein",4,2,0.5,0.505,0.198,0.3564
"Gmax_Wm82.a2.v1_Se_10_38647561","OG0001519","Se","Glyma.10G150800","Gmax_Wm82.a2.v1",10,38647561,38447561,38847561,38596951,38599004,"K02883 - large subunit ribosomal protein L18e (RP-L18e, RPL18)  (1 of 6)",3,2,0.5,0.348764705882353,0.195370588235294,0.351667058823529
"Gmax_Wm82.a2.v1_Se_10_38647561","OG0003501","Se","Glyma.10G151800","Gmax_Wm82.a2.v1",10,38647561,38447561,38847561,38664102,38666285,"PTHR11991 - TRANSLATIONALLY CONTROLLED TUMOR PROTEIN-RELATED (1 of 4)",3,2,0.5,0.348764705882353,0.195370588235294,0.351667058823529
"Gmax_Wm82.a2.v1_Se_10_44920131","OG0000688","Se","Glyma.10G221700","Gmax_Wm82.a2.v1",10,44920131,44720131,45422008,45323071,45327485,"",3,2,0.5,0.348764705882353,0.195370588235294,0.351667058823529
"Gmax_Wm82.a2.v1_Se_10_44920131","OG0001869","Se","Glyma.10G221600","Gmax_Wm82.a2.v1",10,44920131,44720131,45422008,45320219,45322143,"K02964 - small subunit ribosomal protein S18e (RP-S18e, RPS18)  (1 of 5)",3,2,0.5,0.348764705882353,0.195370588235294,0.351667058823529
"Gmax_Wm82.a2.v1_Se_10_7684035","OG0000294","Se","Glyma.10G076100","Gmax_Wm82.a2.v1",10,7684035,7484035,8083839,7918148,7921127,"PTHR31140:SF2 - B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR VAL3 (1 of 4)",3,2,0.5,0.348764705882353,0.195370588235294,0.351667058823529
"Gmax_Wm82.a2.v1_Se_10_7684035","OG0000761","Se","Glyma.10G075800","Gmax_Wm82.a2.v1",10,7684035,7484035,8083839,7855389,7857148,"",3,2,0.5,0.348764705882353,0.195370588235294,0.351667058823529
"Gmax_Wm82.a2.v1_Se_11_10477945","OG0000957","Se","Glyma.11G137300","Gmax_Wm82.a2.v1",11,10477945,10277945,10677945,10440672,10442651,"PTHR22763//PTHR22763:SF42 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.348764705882353,0.195370588235294,0.351667058823529
